"","date","hits","keyword"
"228",2023-07-23,0,"Rojas 2023"
"229",2023-07-24,0,"Rojas 2023"
"230",2023-07-25,0,"Rojas 2023"
"231",2023-07-26,0,"Rojas 2023"
"232",2023-07-27,0,"Rojas 2023"
"233",2023-07-28,0,"Rojas 2023"
"234",2023-07-29,72,"Rojas 2023"
"235",2023-07-30,44,"Rojas 2023"
"236",2023-07-31,20,"Rojas 2023"
"237",2023-08-01,0,"Rojas 2023"
"238",2023-08-02,68,"Rojas 2023"
"239",2023-08-03,0,"Rojas 2023"
"240",2023-08-04,26,"Rojas 2023"
"241",2023-08-05,0,"Rojas 2023"
"242",2023-08-06,100,"Rojas 2023"
"243",2023-08-07,0,"Rojas 2023"
"244",2023-08-08,0,"Rojas 2023"
"245",2023-08-09,28,"Rojas 2023"
"246",2023-08-10,0,"Rojas 2023"
"247",2023-08-11,34,"Rojas 2023"
"248",2023-08-12,44,"Rojas 2023"
"249",2023-08-13,0,"Rojas 2023"
"250",2023-08-14,0,"Rojas 2023"
"251",2023-08-15,0,"Rojas 2023"
"252",2023-08-16,0,"Rojas 2023"
"253",2023-08-17,0,"Rojas 2023"
"254",2023-08-18,0,"Rojas 2023"
"255",2023-08-19,0,"Rojas 2023"
"256",2023-08-20,0,"Rojas 2023"
"257",2023-08-21,0,"Rojas 2023"
"258",2023-08-22,0,"Rojas 2023"
"259",2023-08-23,0,"Rojas 2023"
"260",2023-08-24,19,"Rojas 2023"
"261",2023-08-25,0,"Rojas 2023"
"262",2023-08-26,0,"Rojas 2023"
"263",2023-08-27,0,"Rojas 2023"
"264",2023-08-28,0,"Rojas 2023"
"265",2023-08-29,18,"Rojas 2023"
"266",2023-08-30,30,"Rojas 2023"
"267",2023-08-31,26,"Rojas 2023"
"268",2023-06-04,50,"Torres 2023"
"269",2023-06-05,15,"Torres 2023"
"270",2023-06-06,0,"Torres 2023"
"271",2023-06-07,0,"Torres 2023"
"272",2023-06-08,0,"Torres 2023"
"273",2023-06-09,72,"Torres 2023"
"274",2023-06-10,0,"Torres 2023"
"275",2023-06-11,0,"Torres 2023"
"276",2023-06-12,0,"Torres 2023"
"277",2023-06-13,0,"Torres 2023"
"278",2023-06-14,0,"Torres 2023"
"279",2023-06-15,22,"Torres 2023"
"280",2023-06-16,0,"Torres 2023"
"281",2023-06-17,0,"Torres 2023"
"282",2023-06-18,49,"Torres 2023"
"283",2023-06-19,0,"Torres 2023"
"284",2023-06-20,0,"Torres 2023"
"285",2023-06-21,20,"Torres 2023"
"286",2023-06-22,28,"Torres 2023"
"287",2023-06-23,0,"Torres 2023"
"288",2023-06-24,0,"Torres 2023"
"289",2023-06-25,0,"Torres 2023"
"290",2023-06-26,0,"Torres 2023"
"291",2023-06-27,0,"Torres 2023"
"292",2023-06-28,0,"Torres 2023"
"293",2023-06-29,51,"Torres 2023"
"294",2023-06-30,0,"Torres 2023"
"295",2023-07-01,0,"Torres 2023"
"296",2023-07-02,0,"Torres 2023"
"297",2023-07-03,0,"Torres 2023"
"298",2023-07-04,0,"Torres 2023"
"299",2023-07-05,0,"Torres 2023"
"300",2023-07-06,0,"Torres 2023"
"301",2023-07-07,21,"Torres 2023"
"302",2023-07-08,21,"Torres 2023"
"303",2023-07-09,0,"Torres 2023"
"304",2023-07-10,0,"Torres 2023"
"305",2023-07-11,22,"Torres 2023"
"306",2023-07-12,23,"Torres 2023"
"307",2023-07-13,0,"Torres 2023"
"308",2023-07-14,0,"Torres 2023"
"309",2023-07-15,0,"Torres 2023"
"310",2023-07-16,0,"Torres 2023"
"311",2023-07-17,0,"Torres 2023"
"312",2023-07-18,0,"Torres 2023"
"313",2023-07-19,0,"Torres 2023"
"314",2023-07-20,0,"Torres 2023"
"315",2023-07-21,0,"Torres 2023"
"316",2023-07-22,0,"Torres 2023"
"317",2023-07-23,33,"Torres 2023"
"318",2023-07-24,0,"Torres 2023"
"319",2023-07-25,0,"Torres 2023"
"320",2023-07-26,59,"Torres 2023"
"321",2023-07-27,17,"Torres 2023"
"322",2023-07-28,0,"Torres 2023"
"323",2023-07-29,0,"Torres 2023"
"324",2023-07-30,0,"Torres 2023"
"325",2023-07-31,0,"Torres 2023"
"326",2023-08-01,19,"Torres 2023"
"327",2023-08-02,0,"Torres 2023"
"328",2023-08-03,21,"Torres 2023"
"329",2023-08-04,0,"Torres 2023"
"330",2023-08-05,59,"Torres 2023"
"331",2023-08-06,0,"Torres 2023"
"332",2023-08-07,0,"Torres 2023"
"333",2023-08-08,21,"Torres 2023"
"334",2023-08-09,0,"Torres 2023"
"335",2023-08-10,17,"Torres 2023"
