"","date","hits","keyword"
"131",2023-08-03,31,"Gustavo Bolivar"
"132",2023-08-04,35,"Gustavo Bolivar"
"133",2023-08-05,20,"Gustavo Bolivar"
"134",2023-08-06,34,"Gustavo Bolivar"
"135",2023-08-07,35,"Gustavo Bolivar"
"136",2023-08-08,23,"Gustavo Bolivar"
"137",2023-08-09,20,"Gustavo Bolivar"
"138",2023-08-10,20,"Gustavo Bolivar"
"139",2023-08-11,31,"Gustavo Bolivar"
"140",2023-08-12,25,"Gustavo Bolivar"
"141",2023-08-13,32,"Gustavo Bolivar"
"142",2023-08-14,62,"Gustavo Bolivar"
"143",2023-08-15,43,"Gustavo Bolivar"
"144",2023-08-16,78,"Gustavo Bolivar"
"145",2023-08-17,33,"Gustavo Bolivar"
"146",2023-08-18,49,"Gustavo Bolivar"
"147",2023-08-19,0,"Gustavo Bolivar"
"148",2023-08-20,0,"Gustavo Bolivar"
"149",2023-08-21,58,"Gustavo Bolivar"
"150",2023-08-22,39,"Gustavo Bolivar"
"151",2023-08-23,13,"Gustavo Bolivar"
"152",2023-08-24,33,"Gustavo Bolivar"
"153",2023-08-25,0,"Gustavo Bolivar"
"154",2023-08-26,0,"Gustavo Bolivar"
"155",2023-08-27,0,"Gustavo Bolivar"
"156",2023-08-28,48,"Gustavo Bolivar"
"157",2023-08-29,37,"Gustavo Bolivar"
"158",2023-08-30,23,"Gustavo Bolivar"
"159",2023-08-31,49,"Gustavo Bolivar"
"160",2023-09-01,21,"Gustavo Bolivar"
"161",2023-09-02,23,"Gustavo Bolivar"
"162",2023-09-03,48,"Gustavo Bolivar"
"163",2023-09-04,18,"Gustavo Bolivar"
"164",2023-09-05,0,"Gustavo Bolivar"
"165",2023-09-06,28,"Gustavo Bolivar"
"166",2023-09-07,25,"Gustavo Bolivar"
"167",2023-09-08,26,"Gustavo Bolivar"
"168",2023-09-09,65,"Gustavo Bolivar"
"169",2023-09-10,39,"Gustavo Bolivar"
"170",2023-09-11,65,"Gustavo Bolivar"
"171",2023-09-12,59,"Gustavo Bolivar"
"172",2023-09-13,0,"Gustavo Bolivar"
"173",2023-09-14,41,"Gustavo Bolivar"
"174",2023-09-15,30,"Gustavo Bolivar"
"175",2023-09-16,52,"Gustavo Bolivar"
"176",2023-09-17,19,"Gustavo Bolivar"
"177",2023-09-18,39,"Gustavo Bolivar"
"178",2023-09-19,37,"Gustavo Bolivar"
"179",2023-06-23,34,"Carlos Galan"
"180",2023-06-24,0,"Carlos Galan"
"181",2023-06-25,0,"Carlos Galan"
"182",2023-06-26,20,"Carlos Galan"
"183",2023-06-27,13,"Carlos Galan"
"184",2023-06-28,13,"Carlos Galan"
"185",2023-06-29,0,"Carlos Galan"
"186",2023-06-30,0,"Carlos Galan"
"187",2023-07-01,0,"Carlos Galan"
"188",2023-07-02,39,"Carlos Galan"
"189",2023-07-03,0,"Carlos Galan"
"190",2023-07-04,12,"Carlos Galan"
"191",2023-07-05,0,"Carlos Galan"
"192",2023-07-06,28,"Carlos Galan"
"193",2023-07-07,0,"Carlos Galan"
"194",2023-07-08,0,"Carlos Galan"
"195",2023-07-09,16,"Carlos Galan"
"196",2023-07-10,0,"Carlos Galan"
"197",2023-07-11,22,"Carlos Galan"
"198",2023-07-12,29,"Carlos Galan"
"199",2023-07-13,11,"Carlos Galan"
"200",2023-07-14,25,"Carlos Galan"
"201",2023-07-15,0,"Carlos Galan"
"202",2023-07-16,0,"Carlos Galan"
"203",2023-07-17,15,"Carlos Galan"
"204",2023-07-18,15,"Carlos Galan"
"205",2023-07-19,56,"Carlos Galan"
"206",2023-07-20,0,"Carlos Galan"
"207",2023-07-21,19,"Carlos Galan"
"208",2023-07-22,30,"Carlos Galan"
"209",2023-07-23,0,"Carlos Galan"
"210",2023-07-24,0,"Carlos Galan"
