"","date","hits","keyword"
"162",2023-07-17,12,"Gustavo Bolivar"
"163",2023-07-18,0,"Gustavo Bolivar"
"164",2023-07-19,21,"Gustavo Bolivar"
"165",2023-07-20,19,"Gustavo Bolivar"
"166",2023-07-21,23,"Gustavo Bolivar"
"167",2023-07-22,25,"Gustavo Bolivar"
"168",2023-07-23,0,"Gustavo Bolivar"
"169",2023-07-24,25,"Gustavo Bolivar"
"170",2023-07-25,77,"Gustavo Bolivar"
"171",2023-07-26,100,"Gustavo Bolivar"
"172",2023-07-27,68,"Gustavo Bolivar"
"173",2023-07-28,0,"Gustavo Bolivar"
"174",2023-07-29,51,"Gustavo Bolivar"
"175",2023-07-30,34,"Gustavo Bolivar"
"176",2023-07-31,38,"Gustavo Bolivar"
"177",2023-08-01,47,"Gustavo Bolivar"
"178",2023-08-02,22,"Gustavo Bolivar"
"179",2023-05-06,0,"Carlos Galan"
"180",2023-05-07,0,"Carlos Galan"
"181",2023-05-08,31,"Carlos Galan"
"182",2023-05-09,23,"Carlos Galan"
"183",2023-05-10,23,"Carlos Galan"
"184",2023-05-11,10,"Carlos Galan"
"185",2023-05-12,14,"Carlos Galan"
"186",2023-05-13,17,"Carlos Galan"
"187",2023-05-14,0,"Carlos Galan"
"188",2023-05-15,12,"Carlos Galan"
"189",2023-05-16,0,"Carlos Galan"
"190",2023-05-17,16,"Carlos Galan"
"191",2023-05-18,16,"Carlos Galan"
"192",2023-05-19,0,"Carlos Galan"
"193",2023-05-20,48,"Carlos Galan"
"194",2023-05-21,0,"Carlos Galan"
"195",2023-05-22,0,"Carlos Galan"
"196",2023-05-23,16,"Carlos Galan"
"197",2023-05-24,0,"Carlos Galan"
"198",2023-05-25,14,"Carlos Galan"
"199",2023-05-26,0,"Carlos Galan"
"200",2023-05-27,0,"Carlos Galan"
"201",2023-05-28,0,"Carlos Galan"
"202",2023-05-29,33,"Carlos Galan"
"203",2023-05-30,0,"Carlos Galan"
"204",2023-05-31,0,"Carlos Galan"
"205",2023-06-01,21,"Carlos Galan"
"206",2023-06-02,31,"Carlos Galan"
"207",2023-06-03,38,"Carlos Galan"
"208",2023-06-04,17,"Carlos Galan"
"209",2023-06-05,0,"Carlos Galan"
"210",2023-06-06,0,"Carlos Galan"
"211",2023-06-07,20,"Carlos Galan"
"212",2023-06-08,20,"Carlos Galan"
"213",2023-06-09,0,"Carlos Galan"
